href,title_en,page_num,title_ru
https://shikimori.one/animes/9799-shin-men,Shin-Men,358,Син-мэн
https://shikimori.one/animes/10263-sonic-x-pilot,Sonic X Pilot,358,Соник Икс: Пилотный выпуск
https://shikimori.one/animes/3724-taiko-no-tatsujin,Taiko no Tatsujin,358,Мастер тайко
https://shikimori.one/animes/18003-thermae-romae-x-toto-collaboration,,358,
https://shikimori.one/animes/18061-tiger-mask-movie,Tiger Mask (Movie),358,Тигровая маска. Фильм 1
https://shikimori.one/animes/686-to-heart-remember-my-memories-specials,To Heart: Remember My Memories Specials,358,Для сердца: Воспоминания — Спешлы
https://shikimori.one/animes/2566-uchuujin-tanaka-tarou,Uchuujin Tanaka Tarou,358,"Таро, пришелец из космоса"
https://shikimori.one/animes/4681-ultra-nyan-hoshizora-kara-maiorita-fushigi-neko,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,358,Ультранян
https://shikimori.one/animes/2690-urban-square-kouhaku-no-tsuigeki,Urban Square: Kouhaku no Tsuigeki,358,Городская Площадь: Погоня за янтарем
https://shikimori.one/animes/z25875-wake-up-girl-zoo,"Wake Up, Girl Zoo!",358,"Проснитесь, девушки-зверята!"
https://shikimori.one/animes/2015-wind-a-breath-of-heart,Wind: A Breath of Heart,358,Ветер: Дыхание сердца
https://shikimori.one/animes/2840-youkoso-lodoss-tou-e,Youkoso Lodoss-tou e!,358,Добро пожаловать на остров Лодосс!
https://shikimori.one/animes/z204-yumeria,Yumeria,358,Юмэрия
https://shikimori.one/animes/14949-yurumates-3d-ova,Yurumates 3D OVA,358,Бездельники (2012)
https://shikimori.one/animes/20355-zeonic-toyota-special-movie,Zeonic Toyota Special Movie,358,Мобильный воин Гандам x Toyota
https://shikimori.one/animes/41189-3-pun-de-wakaru-kore-made-no-love-live-sunshine,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,358,Живая любовь! Сияние!! Рекап
https://shikimori.one/animes/40517-ano-hi-no-kokoro-wo-toraete,Ano Hi no Kokoro wo Toraete,359,Захватить сердце этого дня
https://shikimori.one/animes/1224-aquarian-age-sign-for-evolution,Aquarian Age: Sign for Evolution,359,Эпоха Водолея
https://shikimori.one/animes/2822-bamboo-bears,Bamboo Bears,359,Бамбукнутые Медведи
https://shikimori.one/animes/5289-beast-wars-second-chou-seimeitai-transformers-lio-convoy-kiki-ippatsu-movie,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,359,Трансформеры: Битвы зверей 2 — Лио Конвой в неизбежной опасности!
https://shikimori.one/animes/6872-cyborg-009,Cyborg 009,359,Киборг 009
https://shikimori.one/animes/2637-doraemon-it-s-autumn,Doraemon: It's Autumn!,359,Дораэмон: Осень!
https://shikimori.one/animes/8550-dr-slump-movie-10-arale-no-bikkuriman,Dr. Slump Movie 10: Arale no Bikkuriman,359,Доктор Сламп
https://shikimori.one/animes/11705-dragon-age-blood-mage-no-seisen,Dragon Age: Blood Mage no Seisen,359,Эпоха дракона: Рождение Искательницы
https://shikimori.one/animes/8178-fujoshi-no-hinkaku,Fujoshi no Hinkaku,359,Честь фудзёси
https://shikimori.one/animes/38149-full-metal-panic-invisible-victory-intermission,Full Metal Panic! Invisible Victory Intermission,359,Стальная тревога! Незримая победа — Антракт
https://shikimori.one/animes/4386-great-mazinger-tai-getter-robo-g-kuuchuu-daigekitotsu,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,359,Великий Мазингер против Робота Геттера G
https://shikimori.one/animes/31133-inuyasha,InuYasha,359,Воскресный анонс сёнэна: Инуяся
https://shikimori.one/animes/6875-iron-man,Iron Man,359,Железный человек
https://shikimori.one/animes/30922-kaze-no-matasaburou-movie,Kaze no Matasaburou (Movie),359,Ветер Матасабуро
https://shikimori.one/animes/34999-kiitarou-shounen-no-youkai-enikki-jonan-no-saijitsu,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,359,Юный Китаро и дневник о ёкаях: Спешл
https://shikimori.one/animes/3275-kinnikuman-seigi-choujin-vs-kodai-choujin,Kinnikuman: Seigi Choujin vs. Kodai Choujin,359,Человек-мускул
https://shikimori.one/animes/16636-kotoura-san-haruka-no-heya,Kotoura-san: Haruka no Heya,359,Котора-сан: Комната Харуки
https://shikimori.one/animes/1909-kusatta-kyoushi-no-houteishiki,Kusatta Kyoushi no Houteishiki,359,Уравнение нерадивого учителя
https://shikimori.one/animes/3898-mazinger-z-tai-devilman,Mazinger Z tai Devilman,359,Мазингер Зет против Человека-дьявола
https://shikimori.one/animes/41063-mobile-suit-gundam-g40,Mobile Suit Gundam G40,359,Мобильный воин Гандам G40
https://shikimori.one/animes/571-moldiver,Moldiver,360,Молдайвер
https://shikimori.one/animes/4316-nanami-chan-3rd-series,Nanami-chan 3rd Series,360,Нанами-тян 3
https://shikimori.one/animes/20185-pa-pa-pa-the-movie-perman,,360,
https://shikimori.one/animes/30912-robot-girls-z-episode-0,Robot Girls Z Episode 0,360,Девочки-роботы Z: Эпизод 0
https://shikimori.one/animes/2781-saint-luminous-jogakuin,Saint Luminous Jogakuin,360,Высшая школа Св. Люминеса
https://shikimori.one/animes/25915-sakura-capusule,Sakura Capusule,360,Капсула Сакуры
https://shikimori.one/animes/32571-shounen-ashibe-go-go-goma-chan,Shounen Ashibe: Go! Go! Goma-chan,360,"Мальчик Асибэ: Вперёд, вперёд, Гома-тян!"
https://shikimori.one/animes/25635-space-dandy-picture-drama,Space☆Dandy Picture Drama,360,Космический Денди: Спешлы 
https://shikimori.one/animes/2421-super-kuma-san,Super Kuma-san,360,Супермедведь
https://shikimori.one/animes/4853-tezuka-osamu-no-don-dracula,Tezuka Osamu no Don Dracula,360,Дон Дракула
https://shikimori.one/animes/5462-top-wo-nerae-kagaku-kouza,Top wo Nerae! Kagaku Kouza,360,Ганбастер: Дотянись до неба! Уроки науки
https://shikimori.one/animes/6425-weiss-survive,Weiß Survive,360,Игра на выживание
https://shikimori.one/animes/7463-weiss-survive-r,Weiß Survive R,360,Игра на выживание R
https://shikimori.one/animes/1026-yakumotatsu,Yakumotatsu,360,Восемь восходящих облаков
https://shikimori.one/animes/37893-yami-shibai-6,Yami Shibai 6,360,Ями Шибаи: Японские рассказы о привидениях 6
https://shikimori.one/animes/1630-yousei-hime-ren,Yousei Hime Ren,360,Рэн — принцесса эльфов
https://shikimori.one/animes/7770-yutori-chan,Yutori-chan,360,Ютори-чан
https://shikimori.one/animes/25833-zephyr,Zephyr,360,Зефир
https://shikimori.one/animes/8216-aa-harimanada,Aa Harimanada,360,"Ах, Хариманада"
https://shikimori.one/animes/2414-assemble-insert,Assemble Insert,360,Вставить при сборке
https://shikimori.one/animes/10194-bada-ui-jeonseol-jangbogo,Bada-ui Jeonseol Jangbogo,361,Легенда моря
https://shikimori.one/animes/12447-ben-to-picture-drama,Ben-To Picture Drama,361,Бэнто: Спешл
https://shikimori.one/animes/30100-black-bullet-tenchuu-girls,Black Bullet: Tenchuu＊Girls,361,Чёрная пуля: Спешл
https://shikimori.one/animes/22547-blade-soul,Blade & Soul,361,Клинок и душа
https://shikimori.one/animes/12877-bokura-no-tsuisou,Bokura no: Tsuisou,361,Наше: Рекап
https://shikimori.one/animes/3637-bouken-yuuki-pluster-world,Bouken Yuuki Pluster World,361,Приключения в мире Пластеров
https://shikimori.one/animes/1542-brain-powerd,Brain Powerd,361,Сила разума
https://shikimori.one/animes/34295-choboraunyopomi-gekijou-dai-san-maku-ai-mai-mii-surgical-friends,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,361,Аи Маи Ми: Хирургические друзья
https://shikimori.one/animes/1283-choujuu-densetsu-gestalt,Choujuu Densetsu Gestalt,361,Гештальт
https://shikimori.one/animes/2723-d4-princess,D4 Princess,361,Дрель для принцессы
https://shikimori.one/animes/1494-darkside-blues,Darkside Blues,361,Тёмный мститель Дарксайд
https://shikimori.one/animes/34940-dongguo-xiaojie,Dongguo Xiaojie,361,Дунго Сяозце
https://shikimori.one/animes/33947-dragon-ball-z-the-real-4-d,Dragon Ball Z: The Real 4-D,361,Драконий жемчуг Зет: Настоящий 4D
https://shikimori.one/animes/1324-earthian,Earthian,361,Землянин
https://shikimori.one/animes/15979-eureka-seven-ao-aratanari-fukaki-ao,Eureka Seven AO: Aratanari Fukaki Ao,361,Эврика 7 АО: Короткометражные фильмы
https://shikimori.one/animes/15993-ginga-e-kickoff-natsuyasumi-special,Ginga e Kickoff!!: Natsuyasumi Special,361,"Вперёд, ко вселенной!! — Спешл"
https://shikimori.one/animes/z38091-hachigatsu-no-cinderella-nine-tv,Hachigatsu no Cinderella Nine (TV),361,Девять августовских золушек
https://shikimori.one/animes/4713-heart-no-kuni-no-alice-wonderful-wonder-world,Heart no Kuni no Alice: Wonderful Wonder World,361,Алиса в Стране Сердец: Расчудесный Мир Чудес
https://shikimori.one/animes/5956-high-school-kimengumi-movie,High School! Kimengumi (Movie),361,Школа вверх дном
https://shikimori.one/animes/3834-hoshi-no-ko-chobin,Hoshi no Ko Chobin,361,Звёздный ребёнок Тёбин
https://shikimori.one/animes/38783-ikebukuro-pr-anime,Ikebukuro PR Anime,362,Икэбукуро
https://shikimori.one/animes/2287-kakutou-ryouri-densetsu-bistro-recipe,Kakutou Ryouri Densetsu Bistro Recipe,362,Рецепт Бистро
https://shikimori.one/animes/7170-kataku,Kataku,362,Огненный дом
https://shikimori.one/animes/5783-koisuru-tenshi-angelique-chibi-character-adventure,Koisuru Tenshi Angelique: Chibi Character Adventure,362,Возлюбленный ангел — Анжелика: Приключение тиби-героев
https://shikimori.one/animes/669-kujibiki-unbalance,Kujibiki Unbalance,362,Неравный жребий
https://shikimori.one/animes/39849-kyouryuu-shoujo-gauko,Kyouryuu Shoujo Gauko,362,Девочка-динозавр Гауко
https://shikimori.one/animes/25543-m3-sono-kuroki-hagane-recap,M3: Sono Kuroki Hagane Recap,362,М3: Эта чёрная сталь — Рекап
https://shikimori.one/animes/31137-mahou-shoujo-lyrical-nanoha-vivid-special-program,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,362,Лиричная волшебница Наноха: Вивид — Специальная программа
https://shikimori.one/animes/1899-masou-kishin-cybuster,Masou Kishin Cybuster,362,Сайбастер
https://shikimori.one/animes/39588-ojamajo-doremi-owarai-gekijou,Ojamajo Doremi: Owarai Gekijou,362,Невезучая ведьма Дореми: Театр комедии
https://shikimori.one/animes/35265-monsuto-anime-katsubou-no-hate-no-risoukyou,Monsuto Anime: Katsubou no Hate no Risoukyou,362,Удар монстра 2: Пролог
https://shikimori.one/animes/36339-nissin-no-donbei-x-kemono-friends,Nissin no Donbei x Kemono Friends,362,Лапша быстрого приготовления «Ниссин» x Друзья-зверушки
https://shikimori.one/animes/39482-ore-twintail-ni-narimasu-recap,"Ore, Twintail ni Narimasu. Recap",362,Я буду хвостики носить! Рекап
https://shikimori.one/animes/6385-pokemon-yadoking-no-ichinichi,Pokemon: Yadoking no Ichinichi,362,Покемон: Один день Слоукинга
https://shikimori.one/animes/10301-rio-rainbow-gate-special,Rio: Rainbow Gate! Special,362,Рио: Радужные врата — Спешл
https://shikimori.one/animes/13927-sacred-seven-shirogane-no-tsubasa-picture-drama,Sacred Seven: Shirogane no Tsubasa Picture Drama,362,Священная семёрка: Крылья серебряной Луны — Спешлы
https://shikimori.one/animes/1938-shin-kaitei-gunkan,Shin Kaitei Gunkan,362,Супер-Атрагон
https://shikimori.one/animes/39490-soba-e,Soba e,362,Быть рядом с тобой
https://shikimori.one/animes/z20555-soniani-super-sonico-the-animation,SoniAni: Super Sonico The Animation,362,Супер Сонико
https://shikimori.one/animes/4578-time-bokan-oudou-fukko,Time Bokan Oudou Fukko,362,Приключения во времени: Королевское возрождение
https://shikimori.one/animes/9344-torajima-no-miime,Torajima no Miime,363,Полосатая кошка Мимэ
https://shikimori.one/animes/12867-tsuki-no-sango,Tsuki no Sango,363,Лунный коралл
https://shikimori.one/animes/6731-ultraman-kids-no-kotowaza-monogatari,Ultraman Kids no Kotowaza Monogatari,363,Ультрамалыши: Истории-пословицы
https://shikimori.one/animes/6918-wolverine,Wolverine,363,Росомаха
https://shikimori.one/animes/4615-yama-nezumi-rocky-chuck,Yama Nezumi Rocky Chuck,363,Сказки Зелёного Леса
https://shikimori.one/animes/11537-yamatarou-kaeru,Yamatarou Kaeru,363,Возвращение Яматаро
https://shikimori.one/animes/22831-abarenbou-rikishi-matsutarou,Abarenbou Rikishi!! Matsutarou,363,Хулиган и боец сумо Мацутаро!
https://shikimori.one/animes/9164-attack-no-1-namida-no-fushichou,Attack No.1: Namida no Fushichou,363,Лучшая подача: Бессмертная птица
https://shikimori.one/animes/2023-bakuen-campus-guardress,Bakuen Campus Guardress,363,Университетский городок Гуардресс
https://shikimori.one/animes/34623-bakuon-no-kobeya,Bakuon!! no Kobeya,363,Рёв байков из клубной комнаты!
https://shikimori.one/animes/1468-baoh-raihousha,Baoh Raihousha,363,Бао: Посетитель
https://shikimori.one/animes/6688-batain-lai-minami-no-shima-no-mizu-monogatari,Batain Lai!! Minami no Shima no Mizu Monogatari,363,Паттен Рай
https://shikimori.one/animes/38768-black-clover-jump-festa-2018-special,Black Clover: Jump Festa 2018 Special,363,Чёрный клевер: Джамп Феста 2018
https://shikimori.one/animes/8491-digimon-savers-3d-digital-world-kiki-ippatsu,Digimon Savers 3D: Digital World Kiki Ippatsu!,363,Хранители Дигимонов 3D
https://shikimori.one/animes/34543-dive,Dive!!,363,Погружение!!
https://shikimori.one/animes/25567-dramatical-murder-data-xx-transitory,DRAMAtical Murder: Data_xx_Transitory,363,Драматическое убийство OVA
https://shikimori.one/animes/24817-fantasista-stella,,363,
https://shikimori.one/animes/3215-fuyu-no-hi,Fuyu no Hi,363,Зимние дни
https://shikimori.one/animes/3020-gu-gu-ganmo,Gu-Gu Ganmo,363,Гу-Гу Ганмо
https://shikimori.one/animes/y28791-gunslinger-stratos-the-animation,Gunslinger Stratos The Animation,363,Небесный стрелок
https://shikimori.one/animes/38777-jujutsu-kaisen,Jujutsu Kaisen,364,Магическая битва PV
https://shikimori.one/animes/34840-kitsune-tsuki,Kitsune Tsuki,364,Лисьи страхи
https://shikimori.one/animes/41549-majutsushi-orphen-hagure-tabi-tennin-no-isan,Majutsushi Orphen Hagure Tabi: Tennin no Isan,364,Волшебник-воин Орфен: Спецвыпуск
https://shikimori.one/animes/556-koutetsu-tenshi-kurumi-zero,Koutetsu Tenshi Kurumi Zero,364,Стальной ангел Куруми
https://shikimori.one/animes/12433-kyokugen-dasshutsu-adv-zennin-shibou-desu-prologue,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,364,Экстремальный побег: Пролог
https://shikimori.one/animes/41182-love-live-sunshine-photo-session,Love Live! Sunshine!! Photo Session,364,Живая любовь! Сияние!! Фотосессия
https://shikimori.one/animes/1990-mahou-gakuen-lunar-aoi-ryuu-no-himitsu,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,364,Лунная школа магии: Тайна Синего Дракона
https://shikimori.one/animes/1885-master-of-epic-the-animation-age,Master of Epic: The Animation Age,364,Повелитель легенд
https://shikimori.one/animes/1984-memory,Memory,364,Память
https://shikimori.one/animes/5723-mobile-suit-gundam-more-information-on-the-universal-century,Mobile Suit Gundam: More Information on the Universal Century,364,Мобильный воин ГАНДАМ: Дополнительная информация по Вселенскому Веку
https://shikimori.one/animes/10688-muybridge-no-ito,Muybridge no Ito,364,Струны Майбриджа
https://shikimori.one/animes/749-nanami-chan,Nanami-chan,364,Нанами-тян
https://shikimori.one/animes/12677-ozma,Ozma,364,Озма
https://shikimori.one/animes/2406-sazae-san,Sazae-san,364,Садзаэ-сан
https://shikimori.one/animes/12065-queen-s-blade-ova-specials,Queen's Blade OVA Specials,364,Клинок королевы: Спешлы
https://shikimori.one/animes/4024-sanrio-anime-sekai-meisaku-gekijou,Sanrio Anime Sekai Meisaku Gekijou,364,"Анимированный театр «Привет, киска»"
https://shikimori.one/animes/35603-seikaisuru-kado-ekwari,Seikaisuru Kado: Ekwari,364,Правильный ответ: «Кадо» — Рекап
https://shikimori.one/animes/35251-sengoku-night-blood,Sengoku Night Blood,364,Кровавая ночь Сэнгоку
https://shikimori.one/animes/23151-shounen-hollywood-holly-stage-for-49,Shounen Hollywood: Holly Stage for 49,364,Мальчики Голливуда
https://shikimori.one/animes/10796-softenni-specials,Softenni Specials,364,Лёгкий теннис: Спешлы
https://shikimori.one/animes/37388-souten-no-ken-regenesis-2nd-season,Souten no Ken: Regenesis 2nd Season,365,Кулак Синего неба: Перерождение 2
https://shikimori.one/animes/22231-tenshi-no-shippo-chu-tenshi-no-utagoe,Tenshi no Shippo Chu!: Tenshi no Utagoe,365,Ангельский хвостик 2: Поющий ангел
https://shikimori.one/animes/10224-uchuu-majin-daikengou,Uchuu Majin Daikengou,365,"Дайкэнго, Страж Космоса"
https://shikimori.one/animes/30751-usavich-zero,Usavich Zero,365,Усавич 0
https://shikimori.one/animes/28085-wonder-movie,Wonder (Movie),365,Чудо
https://shikimori.one/animes/1484-youma,Youma,365,Йома — Посланцы царства тьмы
https://shikimori.one/animes/12589-3-choume-no-tama-onegai-momo-chan-wo-sagashite,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,365,"Тама и друзья: Прошу, найдите Момо!"
https://shikimori.one/animes/23583-akage-no-anne-specials,Akage no Anne Specials,365,Энн из Зелёных Крыш: Спешлы
https://shikimori.one/animes/6987-aki-sora,Aki-Sora,365,Аки и Сора
https://shikimori.one/animes/7610-anju-to-zushioumaru,Anju to Zushioumaru,365,Брат-сирота
https://shikimori.one/animes/9846-attraction,Attraction,365,Аттракцион
https://shikimori.one/animes/5829-blocker-gundan-iv-machine-blaster,Blocker Gundan IV Machine Blaster,365,Корпус блокировки IV
https://shikimori.one/animes/20189-boku-no-son-gokuu,Boku no Son Gokuu,365,Мой Сонгоку
https://shikimori.one/animes/767-burn-up,Burn Up!,365,Разгон!
https://shikimori.one/animes/1828-catblue-dynamite,Catblue: Dynamite,365,Девушка-кошка Блю: Динамит
https://shikimori.one/animes/z38544-egao-no-daika,Egao no Daika,365,Цена улыбки
https://shikimori.one/animes/8765-futarigurashi,Futarigurashi,365,Двое под одной крышей
https://shikimori.one/animes/35909-guruguru-petit-anime-gekijou,Guruguru Petit Anime Gekijou,365,Волшебный круг Гуру-Гуру: Театр
https://shikimori.one/animes/8500-haguregumo,Haguregumo,365,Блуждающие облака
https://shikimori.one/animes/12569-himitsu-no-akko-chan-movie,Himitsu no Akko-chan (Movie),365,Секрет маленькой Акко
https://shikimori.one/animes/9951-jiu-se-lu,Jiu Se Lu,366,Девятицветный олень
https://shikimori.one/animes/3969-kagaku-kyuujo-tai-technovoyager,Kagaku Kyuujo-tai TechnoVoyager,366,Команда ученых-спасателей Техно-Вояджер
https://shikimori.one/animes/31044-kamisama-minarai-himitsu-no-cocotama,Kamisama Minarai: Himitsu no Cocotama,366,Подмастерье Бога: Секрет Кокотамы
https://shikimori.one/animes/22847-kara-no-kyoukai-mirai-fukuin-manner-movie,Kara no Kyoukai: Mirai Fukuin - Manner Movie,366,Граница пустоты: Благословение будущего — Интро
https://shikimori.one/animes/41340-uchida-shungicu-no-noroi-no-one-piece,Uchida Shungicu no Noroi no One-Piece,366,Проклятое платье Сюнгику Утиды
https://shikimori.one/animes/23901-lovely-movie-itoshi-no-muco-season-2,Lovely Movie: Itoshi no Muco Season 2,366,Милашная Муко 2
https://shikimori.one/animes/8443-mahou-no-star-magical-emi-semishigure,Mahou no Star Magical Emi: Semishigure,366,Волшебная звезда Магическая Эми: Ураган
https://shikimori.one/animes/21479-metal-fight-beyblade-zero-g-specials,Metal Fight Beyblade Zero G Specials,366,Бейблэйд: Горячий металл — Зеро G (Спешлы)
https://shikimori.one/animes/9990-midori-ko,Midori-ko,366,Мидорико
https://shikimori.one/animes/z38739-mobile-suit-gundam-uc-perfectibility,Mobile Suit Gundam UC Perfectibility,366,Мобильный воин Гандам: Единорог — Совершенство
https://shikimori.one/animes/38150-namu-amida-butsu-rendai-utena,Namu Amida Butsu!: Rendai Utena,366,Да здравствует Амитабха: Лотос Утены
https://shikimori.one/animes/838-narutaru-mukuro-naru-hoshi-tama-taru-ko,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,366,Нарутару
https://shikimori.one/animes/2621-natsu-e-no-tobira,Natsu e no Tobira,366,На пороге лета
https://shikimori.one/animes/8842-oishinbo-nichibei-kome-sensou,Oishinbo: Nichibei Kome Sensou,366,Гурман: Японо-американская рисовая война
https://shikimori.one/animes/36241-one-piece-film-gold-cine-mike-popcorn-kokuchi,One Piece Film: Gold - Cine Mike Popcorn Kokuchi,366,Ван-Пис: Золото — С попкорном в кино
https://shikimori.one/animes/7549-quiz-magic-academy-the-original-animation-2,Quiz Magic Academy: The Original Animation 2,366,Загадки Магической Академии 2
https://shikimori.one/animes/11547-sengoku-paradise-kiwami,Sengoku☆Paradise Kiwami,366,Рай Сэнгоку
https://shikimori.one/animes/37362-sword-art-online-fatal-bullet-the-third-episode,Sword Art Online Fatal Bullet: The Third Episode,366,Мастера Меча Онлайн: Роковая пуля — Третий эпизод
https://shikimori.one/animes/3115-toki-no-tabibito-time-stranger,Toki no Tabibito: Time Stranger,366,Временной странник
https://shikimori.one/animes/2301-uchuu-no-kishi-tekkaman-blade-ova-missing-link,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,366,Космический рыцарь Теккамен Блейд: Недостающее звено
https://shikimori.one/animes/7739-11eyes-momoiro-genmutan,11eyes: Momoiro Genmutan,367,11 глаз: Спешл
https://shikimori.one/animes/5421-ark,Ark,367,Робот Арк
https://shikimori.one/animes/6629-asari-chan,Asari-chan,367,Супердевочка Асари-тян
https://shikimori.one/animes/4563-bakukyuu-hit-crash-b-daman,Bakukyuu Hit! Crash B-Daman,367,Сокрушительный Бидамен
https://shikimori.one/animes/36828-caligula-tv,Caligula (TV),367,Калигула
https://shikimori.one/animes/4419-catman,Catman,367,Кэтмен
https://shikimori.one/animes/5848-cinnamon-the-movie,Cinnamon the Movie,367,Синамон в кино
https://shikimori.one/animes/841-colorful,Colorful,367,Разноцветье
https://shikimori.one/animes/6496-cutey-honey-flash-the-movie,Cutey Honey Flash: The Movie,367,Блеск милашки Хани
https://shikimori.one/animes/2019-dna-sights-999-9,DNA Sights 999.9,367,Огненный отряд ДНК Тип 999.9
https://shikimori.one/animes/8548-dr-slump-movie-08-arale-chan-hoyoyo-tasuketa-same-ni-tsurerarete,,367,
https://shikimori.one/animes/16508-ebiten-kouritsu-ebisugawa-koukou-tenmonbu-specials,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,367,Небеса: Астрономический клуб старшей школы Эбисугава — Спешлы
https://shikimori.one/animes/35303-furusato-meguri-nippon-no-mukashibanashi,,367,
https://shikimori.one/animes/2885-ganbare-goemon,Ganbare Goemon,367,"Давай, Гэмон"
https://shikimori.one/animes/29975-gunslinger-stratos,Gunslinger Stratos,367,Небесный стрелок
https://shikimori.one/animes/1850-haou-daikei-ryuu-knight-adeu-legend-ii,Haou Daikei Ryuu Knight: Adeu Legend II,367,Властелин властелинов Рыцарь Рю: Легенда Адьё II
https://shikimori.one/animes/40989-koisuru-asteroid-kirakira-zoukan-gou,Koisuru Asteroid: KiraKira Zoukan-gou,367,Влюблённый астероид: Спецвыпуски
https://shikimori.one/animes/5013-juugo-shounen-hyouryuuki,Juugo Shounen Hyouryuuki,367,Два года каникул
https://shikimori.one/animes/6932-kemono-to-chat,Kemono to Chat,367,Говорящая с животными
https://shikimori.one/animes/z38083-ken-en-ken-aoki-kagayaki,Ken En Ken: Aoki Kagayaki,367,Меч Жёлтого императора. Бледное сияние
https://shikimori.one/animes/z38083-ken-en-ken-aoki-kagayaki,Ken En Ken: Aoki Kagayaki,368,Меч Жёлтого императора. Бледное сияние
https://shikimori.one/animes/3155-kingyo-chuuihou-movie,Kingyo Chuuihou! (Movie),368,Осторожно! Золотая рыбка!
https://shikimori.one/animes/8141-konchuu-monogatari-mitsubachi-hutch-yuuki-no-melody,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,368,Легенда о насекомом: Пчёлка Хатч
https://shikimori.one/animes/34849-konohana-no-sakuya-mori,Konohana no Sakuya Mori,368,Лес распустившихся цветов
https://shikimori.one/animes/39011-madan-no-ou-to-vanadis-tigre-kun-to-vanadi-chu-episode-0,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0,368,Тигре и Ванади: Пролог
https://shikimori.one/animes/18729-marginal-prince-gekkeiju-no-ouji-tachi-tokyo-merry-go-round,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,368,Принц-простолюдин: Эпизод 14
https://shikimori.one/animes/9244-nine-kanketsu-hen,Nine: Kanketsu-hen,368,Девять 3: Финал
https://shikimori.one/animes/37622-ninja-batman-x-poputepipikku-kindan-no-collab-cm,Ninja Batman x Poputepipikku Kindan no Collab CM,368,Бэтмен-ниндзя и Попсовый эпос: Запретное соглашение
https://shikimori.one/animes/6899-stitch-itazura-alien-no-daibouken,Stitch!: Itazura Alien no Daibouken,368,Стич! 2
https://shikimori.one/animes/14367-tenshi-na-konamaiki-specials,Tenshi na Konamaiki Specials,368,Нахальный ангел: Спешлы
https://shikimori.one/animes/17963-tetsuwan-atom-kagayakeru-hoshi-anata-wa-aoku-utsukushii,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",368,Могучий Атом: Славной Земле посвящается...
https://shikimori.one/animes/13965-thermae-romae-x-loft-collaboration,,368,
https://shikimori.one/animes/748-true-love-story,True Love Story,368,"История любви летних дней, и не только"
https://shikimori.one/animes/31750-tv-ban-pokemon-special-masara-town-hen-recaps,TV-ban Pokemon Special Masara Town-hen Recaps,368,Покемон: Рекапы
https://shikimori.one/animes/4682-ultra-nyan-2-the-great-happy-operation,Ultra Nyan 2: The Great Happy Operation,368,Ультранян 2
https://shikimori.one/animes/16363-vanquished-queens,Vanquished Queens,368,Поверженные королевы
https://shikimori.one/animes/6075-ai-no-wakakusa-yama-monogatari,Ai no Wakakusa Yama Monogatari,368,Маленькие женщины близ Вакакусаямы
https://shikimori.one/animes/z38572-assassins-pride,Assassins Pride,368,Гордость убийцы
https://shikimori.one/animes/6095-azuki-chan-the-movie,Azuki-chan the Movie,368,Малышка Адзуки
https://shikimori.one/animes/2824-barbapapa-sekai-wo-mawaru,Barbapapa Sekai wo Mawaru,368,Барба-папа путешествует по свету
https://shikimori.one/animes/39282-beyblade-burst-gachi,Beyblade Burst Gachi,369,Бейблэйд: Взрыв — Схватка
https://shikimori.one/animes/2322-giant-robo-gaiden-ginrei,Giant Robo Gaiden Ginrei,369,Гигантский робот: Джин-Рэй
https://shikimori.one/animes/31064-gunslinger-stratos-the-animation-kikan-kaze-no-yukue,Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,369,"Небесный стрелок: Возвращение/Туда, куда дует ветер"
https://shikimori.one/animes/1234-hand-maid-mai,Hand Maid Mai,369,Ручная горничная Май
https://shikimori.one/animes/30145-harukanaru-toki-no-naka-de-hachiyou-shou-recap,Harukanaru Toki no Naka de: Hachiyou Shou Recap,369,В далёкие времена: Рекап
https://shikimori.one/animes/15577-hello-kitty-no-fushigi-no-kuni-no-alice,Hello Kitty no Fushigi no Kuni no Alice,369,"Привет, Китти: Алиса в Стране чудес"
https://shikimori.one/animes/17951-hello-kitty-no-shirayuki-hime,Hello Kitty no Shirayuki-hime,369,"Привет, Китти: Белоснежка"
https://shikimori.one/animes/7363-hokuto-no-ken-legend-of-heroes,Hokuto no Ken: Legend of Heroes,369,Кулак Северной звезды: Легенда о героях
